id,lotfrontage,lotarea,yearbuilt,yearremodadd,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,firstflrsf,secondflrsf,lowqualfinsf,grlivarea,garagearea,wooddecksf,openporchsf,enclosedporch,threeseasonporch,screenporch,poolarea,miscval,saleprice,mszoning_encoded,street_encoded,alley_encoded,lotshape_encoded,landcontour_encoded,utilities_encoded,lotconfig_encoded,landslope_encoded,neighborhood_encoded,condition1_encoded,condition2_encoded,bldgtype_encoded,housestyle_encoded,roofstyle_encoded,roofmatl_encoded,exterior1st_encoded,exterior2nd_encoded,masvnrtype_encoded,exterqual_encoded,extercond_encoded,foundation_encoded,bsmtqual_encoded,bsmtcond_encoded,bsmtexposure_encoded,bsmtfintype1_encoded,bsmtfintype2_encoded,heating_encoded,heatingqc_encoded,centralair_encoded,electrical_encoded,kitchenqual_encoded,functional_encoded,fireplacequ_encoded,garagetype_encoded,garageyrblt_encoded,garagefinish_encoded,garagequal_encoded,garagecond_encoded,paveddrive_encoded,poolqc_encoded,fence_encoded,miscfeature_encoded,saletype_encoded,salecondition_encoded,mssubclass_encoded,overallqual_encoded,overallcond_encoded,bsmtfullbath_encoded,bsmthalfbath_encoded,fullbath_encoded,halfbath_encoded,bedroomabvgr_encoded,kitchenabvgr_encoded,totrmsabvgrd_encoded,fireplaces_encoded,garagecars_encoded,mosold_encoded,yrsold_encoded
757,68,10769,2007,2007,0,20,0,846,866,866,902,0,1768,578,144,105,0,0,0,0,0,212000.0,4,1,1,0,3,0,4,0,5,2,2,0,5,1,0,12,14,2,2,4,2,2,4,0,2,6,1,0,1,4,2,7,3,1,98,2,5,5,2,3,4,1,9,4,5,7,4,0,0,2,1,3,1,5,0,2,3,3
759,24,2280,1999,1999,360,549,0,195,744,757,744,0,1501,440,0,0,0,0,0,0,0,179400.0,1,1,2,3,3,0,4,0,21,2,2,3,5,1,0,8,8,1,3,4,2,2,4,3,0,6,1,2,1,4,4,7,3,5,90,3,5,5,2,3,4,1,9,4,13,6,4,0,0,2,1,3,1,4,0,2,7,2
760,65,12257,1995,1995,513,56,64,1198,1318,1328,1203,0,2531,752,222,98,0,0,0,0,0,290000.0,4,1,1,0,3,0,4,0,15,2,2,0,5,1,0,12,14,1,2,4,2,2,4,0,3,0,1,0,1,4,2,7,5,1,86,2,5,5,2,3,4,1,9,4,5,7,4,0,0,2,1,4,1,7,1,3,10,1
761,70,9100,1959,1959,0,612,0,252,864,864,0,0,864,300,0,0,0,0,0,0,450,127500.0,4,1,1,3,3,0,4,0,12,2,2,0,2,3,0,13,15,2,3,4,1,4,4,3,5,6,1,0,1,4,4,7,3,5,99,3,0,0,2,3,4,3,9,4,0,5,5,0,0,1,0,2,1,3,0,1,9,3
762,60,6911,1924,1950,0,405,0,740,1145,1301,0,0,1301,440,0,0,0,0,0,0,0,100000.0,5,1,1,3,3,0,2,0,3,1,2,0,2,1,0,13,15,2,3,4,2,4,4,2,3,6,1,4,1,4,1,2,3,5,56,3,5,5,2,3,4,1,9,4,1,4,4,0,0,1,0,2,1,3,0,2,9,3
763,72,8640,2009,2009,0,24,0,732,756,764,783,0,1547,614,169,45,0,0,0,0,0,215200.0,1,1,1,3,3,0,4,0,21,2,2,0,5,1,0,12,14,2,3,4,2,2,4,2,2,6,1,0,1,4,2,7,3,1,100,3,5,5,2,3,4,1,2,4,5,6,4,0,0,2,1,3,1,5,0,2,5,4
764,82,9430,1999,1999,673,1163,0,89,1252,1268,1097,0,2365,856,0,128,0,0,180,0,0,337000.0,4,1,1,3,3,0,4,0,15,2,2,0,5,1,0,12,14,1,2,4,2,2,4,2,2,6,1,0,1,4,2,7,2,1,90,2,5,5,2,3,4,1,9,4,5,7,4,1,0,2,1,3,1,6,1,3,6,3
765,30,9549,1995,1996,0,437,1057,0,1494,1494,0,0,1494,481,0,30,0,0,216,0,0,270000.0,4,1,1,0,3,0,1,0,24,2,2,4,2,3,0,3,3,2,2,2,2,2,1,0,3,2,1,0,1,4,0,7,2,1,86,0,5,5,2,3,4,1,9,4,11,7,4,1,0,1,1,2,1,4,1,2,3,0
766,75,14587,2008,2008,284,0,0,1498,1498,1506,0,0,1506,592,0,174,0,0,0,0,0,264132.0,4,1,1,0,3,0,4,0,21,2,2,0,2,1,0,12,14,3,2,4,2,2,4,3,6,6,1,0,1,4,0,7,2,1,99,0,5,5,2,3,4,1,6,5,0,8,4,0,0,2,0,2,1,4,1,2,7,2
767,80,10421,1988,1988,42,394,0,586,980,980,734,0,1714,496,228,66,156,0,0,0,500,196500.0,4,1,1,3,3,0,4,0,14,2,2,0,5,1,0,6,6,1,3,4,1,2,4,3,2,6,1,4,1,4,4,7,5,1,79,3,5,5,2,3,2,3,9,4,5,6,4,0,0,2,1,3,1,5,1,2,2,4
768,75,12508,1940,1985,0,660,0,323,983,983,767,0,1750,423,245,0,156,0,0,0,1300,160000.0,4,1,1,0,3,0,4,0,11,2,2,0,0,1,0,12,14,2,3,4,1,2,4,2,0,6,1,0,1,4,4,4,3,1,80,3,5,5,2,3,4,3,9,4,4,5,6,1,0,2,0,4,1,5,0,1,6,2
769,70,9100,2004,2005,0,24,0,1836,1860,1836,0,0,1836,484,120,33,0,0,0,0,0,216837.0,4,1,1,3,3,0,4,0,5,2,2,0,2,3,0,12,14,2,2,4,2,2,4,3,2,6,1,0,1,4,2,7,2,1,95,0,5,5,2,3,4,1,9,4,0,6,4,0,0,2,0,3,1,6,1,2,9,0
770,47,53504,2003,2003,603,1416,0,234,1650,1690,1589,0,3279,841,503,36,0,0,210,0,0,538000.0,4,1,1,1,1,0,1,1,22,2,2,0,5,3,0,5,16,1,0,4,2,2,4,1,0,6,1,0,1,4,0,4,2,3,94,0,5,5,2,3,4,1,9,4,5,7,4,1,0,3,1,4,1,10,1,3,5,4
771,58,7252,1982,1982,0,685,0,173,858,858,0,0,858,576,120,0,0,0,0,0,0,134900.0,4,1,1,0,3,0,1,0,19,2,2,0,6,3,0,13,15,2,3,4,1,2,4,0,2,6,1,4,1,4,4,7,3,5,74,3,5,5,2,3,4,1,9,4,9,4,4,1,0,1,0,2,1,3,0,2,3,3
772,67,8877,1951,1951,0,836,0,0,836,1220,0,0,1220,396,0,0,0,0,0,0,0,102000.0,4,1,1,3,3,0,4,0,7,2,2,0,2,1,0,13,15,2,3,4,1,1,0,3,3,6,1,4,1,1,4,7,3,5,42,3,5,5,2,3,4,1,0,4,0,3,4,0,0,1,0,2,1,4,0,2,3,0
774,70,10150,1958,1958,1,456,0,456,912,912,0,0,912,275,0,0,0,0,0,0,0,114500.0,4,1,1,3,3,0,4,0,12,1,2,0,2,1,0,13,15,2,3,4,1,4,4,3,5,6,1,0,1,0,4,7,3,1,49,2,5,5,2,3,4,1,0,4,0,4,4,0,0,1,0,2,1,3,0,1,6,1
775,110,14226,2006,2006,375,0,0,1935,1935,1973,0,0,1973,895,315,45,0,0,0,0,0,395000.0,4,1,1,3,3,0,0,0,16,2,2,0,2,3,0,12,14,1,2,4,2,2,4,0,6,6,1,2,1,4,2,7,2,1,97,0,5,5,2,3,4,1,6,5,0,7,4,0,0,2,0,3,1,7,1,3,6,1
776,32,4500,1998,1998,320,866,0,338,1204,1204,0,0,1204,412,0,247,0,0,0,0,0,162000.0,5,1,1,3,3,0,2,0,11,2,2,4,2,3,0,12,14,1,3,4,2,0,4,3,2,6,1,0,1,4,4,7,3,1,89,0,5,5,2,3,4,1,9,4,11,5,4,1,0,2,0,2,1,3,0,2,5,3
777,86,11210,2005,2006,240,20,0,1594,1614,1614,0,0,1614,865,144,59,0,0,0,0,0,221500.0,4,1,1,0,3,0,4,0,5,2,2,0,2,1,0,12,14,1,2,4,2,2,4,0,2,6,1,0,1,4,2,7,3,1,96,2,5,5,2,3,4,1,6,5,0,6,4,0,0,2,0,3,1,5,0,3,6,0
778,100,13350,1974,1974,0,762,0,102,864,894,0,0,894,440,241,0,0,0,0,0,0,142500.0,4,1,1,0,3,0,4,0,19,2,2,0,2,3,0,6,11,2,3,4,1,4,4,3,0,6,1,4,1,4,4,7,1,1,65,3,5,5,2,3,2,1,9,4,0,4,4,1,0,1,0,3,1,3,1,2,5,0
779,60,8400,1977,1977,320,0,0,0,0,2020,0,0,2020,630,0,0,0,0,0,0,0,144000.0,3,1,1,3,3,0,4,0,20,1,2,2,2,1,0,10,11,1,3,4,3,3,2,4,4,4,1,4,1,4,4,7,5,5,68,3,5,5,2,3,4,1,9,4,10,4,4,0,0,2,0,4,2,8,2,2,9,1
780,78,10530,1977,1977,90,975,0,0,975,1004,0,0,1004,504,0,0,0,0,0,0,0,135000.0,4,1,1,3,3,0,4,0,11,2,2,2,6,1,0,10,7,1,3,4,1,2,4,1,2,6,1,4,1,4,4,7,3,1,68,3,5,5,2,3,4,1,9,4,10,5,4,1,0,1,0,2,1,2,0,2,4,0
781,63,7875,1995,1996,38,0,0,1237,1237,1253,0,0,1253,402,220,21,0,0,0,0,0,176000.0,4,1,1,3,3,0,4,0,8,2,2,0,2,1,0,6,6,1,3,4,2,2,1,3,6,6,1,2,1,4,4,7,5,1,86,0,5,5,2,3,4,1,9,4,0,6,4,0,0,2,0,3,1,4,1,2,5,1
782,65,7153,1992,1992,0,387,0,374,761,810,793,0,1603,484,0,124,0,0,0,0,0,175900.0,4,1,1,3,3,0,4,0,20,2,2,0,5,1,0,12,14,2,2,2,2,2,4,3,0,6,1,0,1,4,2,7,3,1,83,2,5,5,2,3,4,1,9,4,5,5,4,0,0,2,1,3,1,5,0,2,6,0
783,67,16285,2001,2002,0,0,0,1413,1413,1430,0,0,1430,605,0,33,0,0,0,0,0,187100.0,4,1,1,1,3,0,4,0,5,2,2,0,2,1,0,12,14,2,2,4,2,2,4,3,6,6,1,0,1,4,2,7,3,1,92,2,5,5,2,3,4,1,9,4,0,6,4,0,0,2,0,3,1,4,0,2,5,3
784,68,9101,1978,1978,104,1097,0,0,1097,1110,0,0,1110,602,303,30,0,0,0,0,0,165500.0,4,1,1,0,3,0,0,0,11,2,2,0,6,1,0,10,11,1,3,2,2,2,4,0,2,6,1,0,1,4,2,7,5,1,69,0,5,5,2,3,4,1,9,4,9,4,5,1,0,1,0,1,1,2,1,2,6,3
785,35,6300,1914,2001,0,0,0,742,742,742,742,0,1484,0,0,291,134,0,0,0,0,128000.0,5,1,0,3,3,0,4,0,17,2,2,0,4,1,0,13,16,2,3,4,1,4,4,3,6,6,1,0,1,4,4,7,2,6,103,1,3,3,2,3,4,1,9,4,7,5,5,0,0,2,0,3,1,7,1,0,5,2
786,69,9790,1967,1967,0,251,630,491,1372,1342,0,0,1342,457,0,0,0,0,197,0,0,161500.0,4,1,1,3,3,0,4,0,14,1,2,0,2,1,0,3,15,2,3,4,1,4,4,3,5,3,1,4,1,4,4,7,2,1,58,3,5,5,2,3,4,1,9,4,0,5,4,0,0,2,0,3,1,5,1,2,8,3
787,60,10800,1915,1950,0,686,0,0,686,966,686,0,1652,416,0,0,196,0,0,0,1200,139000.0,5,1,1,3,3,0,4,0,17,0,2,0,0,1,0,8,8,2,3,2,2,1,4,3,3,6,1,4,1,4,4,7,3,5,52,3,5,5,2,3,4,3,9,4,4,4,5,1,0,2,0,4,1,5,0,1,5,4
788,76,10142,2004,2004,0,656,0,300,956,956,1128,0,2084,618,0,45,0,0,0,0,0,233000.0,4,1,1,0,3,0,4,0,20,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,2,6,1,0,1,4,2,7,3,3,95,2,5,5,2,3,4,1,9,4,5,6,4,1,0,2,1,4,1,6,0,2,0,4
789,50,6000,1954,2000,0,0,0,901,901,901,0,0,901,281,0,0,0,0,0,0,0,107900.0,5,1,1,3,3,0,0,0,17,2,2,0,2,1,0,8,8,2,3,4,1,4,4,3,6,6,1,0,1,4,4,7,3,5,45,3,1,5,2,3,4,1,9,4,0,3,6,0,0,1,0,2,1,2,0,1,7,2
790,85,12205,1966,2007,157,568,0,264,832,976,1111,0,2087,444,133,168,0,0,0,0,0,187500.0,4,1,1,0,2,0,4,0,4,2,2,0,5,1,0,6,6,1,3,4,1,4,0,1,3,6,1,2,1,4,2,7,3,1,57,0,5,5,2,3,4,1,9,4,5,5,7,0,0,2,1,5,1,7,0,2,6,1
791,43,3182,2005,2006,11,16,0,1129,1145,1145,0,0,1145,397,100,16,0,0,0,0,0,160200.0,4,1,1,3,3,0,4,0,0,2,2,4,2,1,0,12,14,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,2,1,96,0,5,5,2,3,4,1,9,4,11,6,4,0,0,2,0,2,1,3,1,2,8,3
792,80,11333,1976,1976,0,539,0,490,1029,1062,0,0,1062,539,120,0,0,0,0,0,0,146800.0,4,1,1,0,3,0,0,0,11,2,2,0,7,1,0,6,6,2,3,4,2,2,4,0,0,6,1,4,1,4,4,7,5,1,67,2,5,5,2,3,4,1,9,4,8,5,4,1,0,1,0,3,1,3,2,2,4,1
793,92,9920,1996,1997,0,862,0,255,1117,1127,886,0,2013,455,180,130,0,0,0,0,0,269790.0,4,1,1,0,3,0,1,0,15,2,2,0,5,1,0,8,8,2,2,4,2,2,4,0,2,6,1,0,1,4,4,7,5,1,88,3,5,5,2,3,4,1,9,4,5,6,4,1,0,2,1,3,1,6,1,2,5,1
794,76,9158,2007,2007,140,0,0,1496,1496,1496,0,0,1496,474,168,130,0,0,0,0,0,225000.0,4,1,1,3,3,0,4,0,21,2,2,0,2,1,0,5,5,3,2,4,2,2,4,0,6,6,1,0,1,4,2,7,3,1,98,0,5,5,2,3,4,1,6,5,0,7,4,0,0,2,0,3,1,5,0,2,5,1
795,70,10832,1994,1996,0,0,0,712,712,1086,809,0,1895,409,143,46,0,0,0,0,500,194500.0,4,1,1,0,3,0,0,0,8,2,2,0,5,1,0,8,8,2,2,4,2,2,4,3,6,6,1,0,1,4,2,7,5,1,85,0,5,5,2,3,4,3,9,4,5,6,4,0,0,2,1,3,1,5,1,2,9,2
796,70,8400,1980,1981,130,0,0,650,650,888,676,0,1564,476,0,50,0,0,204,0,0,171000.0,4,1,1,3,3,0,4,0,20,2,2,0,5,1,0,6,6,1,3,4,1,2,4,3,6,6,1,4,1,4,4,7,5,1,71,3,5,5,2,3,2,1,9,4,5,5,5,0,0,2,1,3,1,5,1,2,3,4
797,71,8197,1977,1977,148,0,0,660,660,1285,0,0,1285,528,138,0,0,0,0,0,0,143500.0,4,1,1,3,3,0,4,0,19,2,2,0,2,1,0,10,11,1,3,4,1,4,4,3,6,6,1,0,1,4,4,7,5,1,68,2,5,5,2,3,2,1,9,4,0,5,4,0,0,1,1,3,1,5,1,2,3,1
799,104,13518,2008,2009,860,0,0,1926,1926,1966,1174,0,3140,820,144,78,0,0,0,0,0,485000.0,4,1,1,3,3,0,4,0,16,2,2,0,5,3,0,12,14,3,0,4,2,0,4,3,6,6,1,0,1,4,0,7,2,3,100,0,5,5,2,3,4,1,6,5,5,8,4,0,0,3,1,4,1,9,2,3,6,3
800,60,7200,1937,1950,252,569,0,162,731,981,787,0,1768,240,0,0,264,0,0,0,0,175000.0,4,1,1,3,3,0,0,0,18,1,2,0,0,1,0,13,15,1,3,4,0,2,4,3,0,6,1,0,1,4,2,7,5,5,31,3,5,5,2,3,2,1,9,4,4,4,6,1,0,1,1,3,1,5,2,1,5,1
801,79,12798,1997,1997,0,462,0,154,616,616,1072,0,1688,603,403,114,185,0,0,0,400,200000.0,4,1,1,0,1,0,4,1,4,1,2,0,5,1,0,12,14,2,3,4,2,2,4,1,2,6,1,2,1,4,2,7,3,1,88,2,5,5,2,3,4,3,9,4,5,5,4,1,0,2,1,4,1,6,0,2,4,2
802,40,4800,1916,1990,0,197,0,999,1196,1196,0,0,1196,440,0,0,0,0,0,0,0,109900.0,5,1,1,3,3,0,4,0,9,2,2,0,2,1,0,8,8,2,3,4,1,4,4,3,3,6,1,0,1,0,4,7,3,5,48,3,5,5,2,3,4,1,9,4,1,3,6,1,0,1,0,2,1,3,0,2,6,1
803,63,8199,2005,2005,0,648,0,80,728,728,728,0,1456,410,36,18,0,0,0,0,0,189000.0,4,1,1,3,3,0,4,0,5,2,2,0,5,1,0,14,16,2,2,4,2,2,4,0,2,6,1,0,1,4,2,7,2,1,96,0,5,5,2,3,4,1,9,4,5,6,4,1,0,2,1,3,1,5,1,2,9,2
804,107,13891,2008,2009,424,0,0,1734,1734,1734,1088,0,2822,1020,52,170,0,0,192,0,0,582933.0,4,1,1,3,3,0,4,0,16,2,2,0,5,3,0,12,14,3,0,4,2,0,4,1,6,6,1,0,1,4,0,7,2,3,100,2,5,5,2,3,4,1,6,5,5,8,4,0,0,3,1,4,1,10,1,3,0,3
805,75,9000,1954,1954,0,812,0,124,936,1128,0,0,1128,286,0,0,0,0,0,0,0,118000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,1,0,13,15,2,3,4,1,4,4,3,3,6,1,4,1,4,4,2,3,1,45,3,5,5,2,3,1,1,9,3,0,4,4,0,0,1,0,2,1,3,0,1,5,0
806,91,12274,2008,2008,256,0,0,1417,1417,1428,0,0,1428,554,0,60,0,0,0,0,0,227680.0,4,1,1,0,3,0,2,0,21,2,2,0,2,1,0,12,14,3,2,4,2,2,4,3,6,6,1,0,1,4,0,7,3,1,99,2,5,5,2,3,4,1,6,5,0,6,4,0,0,2,0,3,1,4,0,2,6,2
807,75,9750,1967,1967,0,400,480,100,980,980,0,0,980,384,68,0,0,0,0,0,0,135500.0,4,1,1,3,3,0,4,0,12,2,2,0,7,1,0,12,14,2,3,4,2,4,4,0,0,5,1,2,1,4,4,7,3,1,58,0,5,5,2,3,4,1,9,4,8,4,4,0,0,2,0,3,1,4,0,1,9,0
808,144,21384,1923,2004,0,1309,0,15,1324,1072,504,0,1576,528,0,312,0,0,0,0,0,223500.0,4,1,1,3,3,0,4,0,3,2,2,0,5,1,0,13,15,2,3,4,1,4,4,1,2,6,1,0,1,4,2,7,5,1,15,2,5,5,2,3,4,1,9,4,6,4,5,2,0,1,1,3,1,4,1,2,4,3
809,85,13400,1966,1966,1047,516,128,380,1024,1086,0,0,1086,484,0,0,0,0,0,0,0,159950.0,4,1,1,3,3,0,4,0,12,2,2,0,7,1,0,12,14,1,3,4,1,4,4,0,0,1,1,4,1,4,4,7,2,1,57,2,5,5,2,3,1,1,9,4,8,4,4,1,0,1,0,3,1,4,1,2,5,0
810,90,8100,1898,1965,0,0,0,849,849,1075,1063,0,2138,360,40,156,0,0,0,0,0,106000.0,5,1,1,3,3,0,0,0,17,2,2,0,4,3,0,0,0,2,3,4,2,4,4,3,6,6,1,4,0,0,4,7,3,5,5,3,1,4,0,3,2,1,9,4,7,4,4,0,0,2,0,2,3,9,0,2,10,3
811,78,10140,1974,1999,99,663,377,0,1040,1309,0,0,1309,484,265,0,0,0,0,648,0,181000.0,4,1,1,3,3,0,4,0,14,2,2,0,2,3,0,6,6,1,3,4,1,4,4,3,0,3,1,1,1,4,2,7,1,1,65,2,5,5,2,1,0,1,9,4,0,5,5,1,0,1,1,3,1,3,1,2,0,0
812,39,4438,2004,2004,169,662,0,186,848,848,0,0,848,420,140,0,0,0,0,0,0,144500.0,5,1,1,3,3,0,4,0,5,2,2,4,2,1,0,12,14,1,2,4,2,2,4,1,2,6,1,0,1,4,2,7,2,1,95,0,5,5,2,3,4,1,3,4,11,5,4,1,0,1,0,1,1,2,1,2,5,2
813,66,8712,1952,1952,0,0,0,540,540,1044,0,0,1044,504,0,0,0,0,0,0,54,55993.0,0,0,1,3,0,0,4,1,9,2,2,0,2,3,0,13,15,2,1,4,1,4,4,0,6,6,1,4,0,0,1,7,3,2,43,3,5,5,0,3,4,3,9,2,0,4,4,0,0,1,0,2,1,2,0,2,5,4
814,75,9750,1958,1958,243,608,0,834,1442,1442,0,0,1442,301,0,0,275,0,0,0,500,157900.0,4,1,1,3,3,0,4,0,12,2,2,0,2,1,0,8,8,1,3,4,1,4,4,3,5,6,1,2,1,4,4,7,3,1,49,2,5,5,2,3,4,3,0,4,0,5,5,0,0,1,1,4,1,5,0,1,3,1
815,45,8248,1918,1950,0,0,0,686,686,686,564,0,1250,280,207,0,96,0,0,0,0,116000.0,4,1,0,3,3,0,4,0,7,2,2,0,0,1,0,11,13,2,3,4,0,4,4,3,6,6,2,2,1,4,1,7,3,5,46,3,5,5,1,3,4,1,9,4,4,4,6,0,1,1,1,3,1,5,0,1,6,0
816,48,12137,1998,1998,442,0,0,1649,1649,1661,0,0,1661,598,0,34,0,0,0,0,0,224900.0,4,1,1,1,3,0,1,0,5,2,2,0,2,1,0,12,14,1,3,4,2,2,4,3,6,6,1,0,1,4,2,7,3,1,89,2,5,5,2,3,4,1,9,4,0,6,4,0,0,2,0,3,1,4,0,2,4,4
817,81,11425,1954,1954,0,486,0,522,1008,1008,0,0,1008,275,0,0,120,0,0,0,0,137000.0,4,1,1,0,3,0,0,0,12,2,2,0,2,1,0,3,3,2,3,4,1,4,4,3,1,6,1,2,1,4,4,7,2,1,45,2,5,5,2,3,4,1,9,4,0,4,5,0,0,1,0,2,1,2,1,1,6,0
818,87,13265,2002,2002,148,1218,0,350,1568,1689,0,0,1689,857,150,59,0,0,0,0,0,271000.0,4,1,1,0,3,0,1,0,11,2,2,0,2,3,0,5,5,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,2,1,93,2,5,5,2,3,4,1,9,4,0,7,4,1,0,2,0,3,1,5,2,3,6,2
819,80,8816,1971,1971,80,504,0,506,1010,1052,0,0,1052,440,0,0,0,0,0,0,0,155000.0,4,1,1,3,3,0,4,0,4,2,2,0,7,1,0,6,6,1,3,4,1,4,4,0,2,6,1,2,1,4,4,7,3,1,62,3,5,5,2,3,2,1,9,4,8,5,6,1,0,1,0,3,1,4,0,2,5,4
820,44,6371,2009,2010,128,733,0,625,1358,1358,0,0,1358,484,192,35,0,0,0,0,0,224000.0,4,1,1,0,3,0,4,0,16,2,2,4,2,1,0,12,14,3,2,4,2,2,4,2,2,6,1,0,1,4,2,7,2,1,101,2,5,5,2,3,4,1,6,5,11,6,4,1,0,2,0,2,1,4,1,2,5,4
821,72,7226,2003,2003,0,0,0,798,798,798,842,0,1640,595,0,45,0,0,0,0,0,183000.0,4,1,1,0,3,0,1,0,5,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,6,6,1,0,1,4,2,7,3,1,94,2,5,5,2,3,4,1,9,4,5,6,4,0,0,2,1,3,1,4,0,2,5,2
822,60,6000,1953,1953,0,0,0,936,936,936,0,0,936,576,0,32,112,0,0,0,0,93000.0,5,1,2,3,0,0,4,1,17,2,2,1,2,1,0,8,8,2,1,4,1,1,4,3,6,6,1,4,0,4,4,3,3,5,65,3,5,5,2,3,4,1,9,4,0,3,3,0,0,1,0,2,1,2,0,2,1,3
823,75,12394,2003,2003,0,0,0,847,847,847,886,0,1733,433,100,48,0,0,0,0,0,225000.0,4,1,1,0,3,0,0,0,8,2,2,0,5,1,0,12,14,2,2,4,2,2,4,1,6,6,1,0,1,4,2,7,2,3,94,0,5,5,2,3,4,1,9,3,5,6,4,0,0,2,1,3,1,5,1,2,9,1
824,60,9900,1940,1950,0,0,0,778,778,944,545,0,1489,240,335,0,0,0,0,0,0,139500.0,4,1,1,3,3,0,4,0,18,2,2,0,0,1,0,12,14,2,3,4,0,4,4,3,6,6,1,4,1,4,4,7,2,5,32,3,5,5,2,3,1,1,9,4,4,5,6,0,0,2,0,3,1,5,1,1,6,3
825,81,11216,2006,2006,0,0,0,1489,1489,1489,0,0,1489,776,0,140,0,0,0,0,0,232600.0,1,1,1,3,3,0,4,0,21,2,2,0,2,1,0,12,14,2,2,4,2,2,1,3,6,6,1,0,1,4,2,7,2,1,97,2,5,5,2,3,4,1,6,5,0,7,4,0,0,2,0,3,1,5,1,2,5,0
827,50,6130,1924,1950,0,784,0,0,784,784,0,0,784,0,0,0,116,0,0,0,0,109500.0,5,1,1,3,3,0,4,0,3,2,2,0,1,1,0,8,8,2,3,4,0,4,4,3,0,6,1,2,1,4,2,7,3,6,103,1,3,3,2,3,4,1,9,4,3,4,5,1,0,1,0,2,1,3,0,0,4,2
828,65,8529,2001,2001,0,20,0,1434,1454,1434,0,0,1434,527,290,39,0,0,0,0,0,189000.0,4,1,1,0,3,0,4,0,20,2,2,0,2,1,0,12,14,2,2,4,2,2,4,3,2,6,1,0,1,4,2,7,5,1,92,2,5,5,2,3,4,1,9,4,0,6,4,0,0,2,0,3,1,4,1,2,3,3
830,24,2544,2005,2005,0,0,0,600,600,520,623,80,1223,480,0,166,0,0,0,0,0,147400.0,1,1,2,3,3,0,4,0,21,2,2,3,5,1,0,8,8,2,2,4,2,2,4,3,6,6,1,0,1,4,2,7,3,5,96,2,5,5,2,3,4,1,9,4,13,6,4,0,0,2,1,2,1,2,0,2,6,0
831,80,11900,1957,1957,387,1040,0,352,1392,1392,0,0,1392,458,0,0,0,0,192,0,0,166000.0,4,1,1,0,3,0,0,0,12,2,2,0,2,1,0,6,6,1,3,4,1,4,4,3,5,6,1,4,1,0,4,7,2,1,48,2,5,5,2,3,4,1,9,4,0,5,4,1,0,1,1,3,1,4,2,2,5,2
832,30,3180,2005,2005,0,0,0,600,600,520,600,80,1200,480,0,166,0,0,0,0,0,151000.0,1,1,2,3,3,0,4,0,21,2,2,4,5,1,0,8,8,2,3,4,2,2,4,3,6,6,1,0,1,4,2,7,3,5,96,2,5,5,2,3,4,1,9,4,13,6,4,0,0,2,1,2,1,2,0,2,5,0
833,44,9548,2003,2003,223,483,0,458,941,941,888,0,1829,613,192,39,0,0,0,0,0,237000.0,4,1,1,0,3,0,1,0,5,2,2,0,5,1,0,12,14,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,5,1,94,2,5,5,2,3,4,1,9,4,5,6,5,1,0,2,1,3,1,5,1,2,0,4
834,100,10004,1964,1964,180,196,345,975,1516,1516,0,0,1516,472,0,0,0,0,152,0,0,167000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,1,0,6,11,1,3,4,1,4,4,3,5,1,1,4,1,4,4,7,3,1,55,2,5,5,2,3,4,1,9,4,0,5,5,0,0,1,1,3,1,4,0,2,1,3
835,75,7875,1961,1961,136,572,0,572,1144,1144,0,0,1144,456,0,0,0,0,0,0,0,139950.0,4,1,1,3,3,0,4,0,12,2,2,0,2,1,0,12,14,1,3,4,1,4,4,3,5,6,1,2,1,4,4,7,3,1,52,3,5,5,2,3,1,1,9,4,0,4,5,1,0,1,0,3,1,4,0,2,8,2
836,60,9600,1950,1995,0,442,0,625,1067,1067,0,0,1067,436,290,0,0,0,0,0,0,128000.0,4,1,1,3,3,0,4,0,19,2,2,0,2,1,0,12,6,2,3,4,1,2,4,3,1,6,1,4,1,4,2,3,3,1,87,3,5,5,2,3,4,1,9,4,0,3,6,0,0,2,0,2,1,2,0,2,1,4
837,90,8100,1948,1973,0,338,0,1221,1559,1559,0,0,1559,812,0,116,230,0,0,0,0,153500.0,5,1,2,3,3,0,4,0,17,2,2,0,2,1,0,12,14,2,3,4,0,4,4,3,5,6,1,2,1,4,4,3,3,5,39,3,5,5,2,3,1,1,0,4,1,4,5,1,0,1,0,2,1,3,0,2,5,1
838,21,1680,1973,1973,158,330,0,153,483,483,504,0,987,264,0,0,0,0,0,0,0,100000.0,5,1,1,3,3,0,4,0,2,2,2,3,5,1,0,6,6,1,3,4,1,4,4,3,1,6,1,4,1,4,4,7,3,5,64,3,5,5,2,3,4,1,9,4,13,5,4,1,0,1,1,2,1,3,0,1,10,2
